[13:02:07.725] Namespace(D_lr=0.0001, base_lr=0.01, batch_size=4, beta=0.3, consistency=0.01, consistency_rampup=40.0, dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gamma=0.5, gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='SASSNet', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[13:02:10.708] 12 itertations per epoch
[13:02:13.311] iteration 1 : loss : 0.749962, loss_weight: 0.000067, loss_haus: 0.195604, loss_seg: 0.689958, loss_dice: 0.691233
[13:48:38.891] iteration 1641 : loss : 0.093902, loss_weight: 0.000601, loss_haus: 0.037876, loss_seg: 0.068839, loss_dice: 0.082016
[13:48:40.482] iteration 1642 : loss : 0.083414, loss_weight: 0.000601, loss_haus: 0.030778, loss_seg: 0.067562, loss_dice: 0.073631
[13:48:42.103] iteration 1643 : loss : 0.077065, loss_weight: 0.000601, loss_haus: 0.036609, loss_seg: 0.088422, loss_dice: 0.065701
[13:48:43.752] iteration 1644 : loss : 0.360880, loss_weight: 0.000601, loss_haus: 0.056722, loss_seg: 0.263586, loss_dice: 0.343406
[13:48:46.099] iteration 1645 : loss : 0.058812, loss_weight: 0.000601, loss_haus: 0.030931, loss_seg: 0.056309, loss_dice: 0.049036
[13:48:47.775] iteration 1646 : loss : 0.052774, loss_weight: 0.000601, loss_haus: 0.041247, loss_seg: 0.060407, loss_dice: 0.039901
[13:48:49.422] iteration 1647 : loss : 0.076431, loss_weight: 0.000601, loss_haus: 0.036413, loss_seg: 0.109571, loss_dice: 0.065024
[13:48:51.056] iteration 1648 : loss : 0.052380, loss_weight: 0.000601, loss_haus: 0.033812, loss_seg: 0.074292, loss_dice: 0.041814
[13:48:52.671] iteration 1649 : loss : 0.086816, loss_weight: 0.000601, loss_haus: 0.036685, loss_seg: 0.074143, loss_dice: 0.075313
[13:48:54.300] iteration 1650 : loss : 0.076513, loss_weight: 0.000601, loss_haus: 0.030506, loss_seg: 0.109896, loss_dice: 0.066940
[13:48:55.922] iteration 1651 : loss : 0.081767, loss_weight: 0.000722, loss_haus: 0.042766, loss_seg: 0.061722, loss_dice: 0.068382
[13:48:57.557] iteration 1652 : loss : 0.088989, loss_weight: 0.000722, loss_haus: 0.044928, loss_seg: 0.058402, loss_dice: 0.074916
[13:48:59.225] iteration 1653 : loss : 0.072647, loss_weight: 0.000722, loss_haus: 0.026300, loss_seg: 0.066906, loss_dice: 0.064265
[13:49:00.840] iteration 1654 : loss : 0.078669, loss_weight: 0.000722, loss_haus: 0.026915, loss_seg: 0.099988, loss_dice: 0.070057
[13:49:02.508] iteration 1655 : loss : 0.053249, loss_weight: 0.000722, loss_haus: 0.025745, loss_seg: 0.088462, loss_dice: 0.044917
[13:49:04.163] iteration 1656 : loss : 0.066087, loss_weight: 0.000722, loss_haus: 0.033047, loss_seg: 0.066245, loss_dice: 0.055579
[13:49:06.465] iteration 1657 : loss : 0.065926, loss_weight: 0.000722, loss_haus: 0.029640, loss_seg: 0.065703, loss_dice: 0.056411
[13:49:08.075] iteration 1658 : loss : 0.076534, loss_weight: 0.000722, loss_haus: 0.040674, loss_seg: 0.056539, loss_dice: 0.063696
[13:49:09.713] iteration 1659 : loss : 0.051696, loss_weight: 0.000722, loss_haus: 0.028541, loss_seg: 0.047110, loss_dice: 0.042616
[13:49:11.366] iteration 1660 : loss : 0.046278, loss_weight: 0.000722, loss_haus: 0.031587, loss_seg: 0.071848, loss_dice: 0.036162
[13:49:12.984] iteration 1661 : loss : 0.054086, loss_weight: 0.000722, loss_haus: 0.032112, loss_seg: 0.048501, loss_dice: 0.043917
[13:49:14.634] iteration 1662 : loss : 0.075140, loss_weight: 0.000722, loss_haus: 0.036096, loss_seg: 0.096068, loss_dice: 0.063762
[13:49:16.253] iteration 1663 : loss : 0.054431, loss_weight: 0.000722, loss_haus: 0.032652, loss_seg: 0.052208, loss_dice: 0.044044
[13:49:17.870] iteration 1664 : loss : 0.103706, loss_weight: 0.000722, loss_haus: 0.037923, loss_seg: 0.100416, loss_dice: 0.091793
[13:49:19.533] iteration 1665 : loss : 0.063058, loss_weight: 0.000722, loss_haus: 0.038431, loss_seg: 0.097556, loss_dice: 0.050957
[13:49:21.145] iteration 1666 : loss : 0.072088, loss_weight: 0.000722, loss_haus: 0.033481, loss_seg: 0.075604, loss_dice: 0.061457
[13:49:22.785] iteration 1667 : loss : 0.061746, loss_weight: 0.000722, loss_haus: 0.031065, loss_seg: 0.055313, loss_dice: 0.051861
[13:49:24.417] iteration 1668 : loss : 0.056450, loss_weight: 0.000722, loss_haus: 0.027389, loss_seg: 0.061570, loss_dice: 0.047650
[13:49:26.698] iteration 1669 : loss : 0.063062, loss_weight: 0.000722, loss_haus: 0.028334, loss_seg: 0.045697, loss_dice: 0.054016
[13:49:28.329] iteration 1670 : loss : 0.075778, loss_weight: 0.000722, loss_haus: 0.031670, loss_seg: 0.060025, loss_dice: 0.065761
[13:49:29.963] iteration 1671 : loss : 0.098706, loss_weight: 0.000722, loss_haus: 0.032274, loss_seg: 0.067134, loss_dice: 0.088456
[13:49:31.577] iteration 1672 : loss : 0.076521, loss_weight: 0.000722, loss_haus: 0.033425, loss_seg: 0.065976, loss_dice: 0.065981
[13:49:33.241] iteration 1673 : loss : 0.045738, loss_weight: 0.000722, loss_haus: 0.030564, loss_seg: 0.051057, loss_dice: 0.036012
[13:49:34.893] iteration 1674 : loss : 0.098163, loss_weight: 0.000722, loss_haus: 0.042614, loss_seg: 0.107692, loss_dice: 0.084880
[13:49:36.547] iteration 1675 : loss : 0.087393, loss_weight: 0.000722, loss_haus: 0.053345, loss_seg: 0.085519, loss_dice: 0.070853
[13:49:38.187] iteration 1676 : loss : 0.058956, loss_weight: 0.000722, loss_haus: 0.035361, loss_seg: 0.088640, loss_dice: 0.047837
[13:49:39.822] iteration 1677 : loss : 0.048665, loss_weight: 0.000722, loss_haus: 0.030493, loss_seg: 0.039439, loss_dice: 0.038978
[13:49:41.467] iteration 1678 : loss : 0.103453, loss_weight: 0.000722, loss_haus: 0.046317, loss_seg: 0.131402, loss_dice: 0.089023
[13:49:43.071] iteration 1679 : loss : 0.113760, loss_weight: 0.000722, loss_haus: 0.044209, loss_seg: 0.114583, loss_dice: 0.099980
[13:49:44.713] iteration 1680 : loss : 0.059288, loss_weight: 0.000722, loss_haus: 0.031484, loss_seg: 0.086541, loss_dice: 0.049269
[13:49:46.987] iteration 1681 : loss : 0.063103, loss_weight: 0.000722, loss_haus: 0.032604, loss_seg: 0.048363, loss_dice: 0.052751
[13:49:48.661] iteration 1682 : loss : 0.065356, loss_weight: 0.000722, loss_haus: 0.036114, loss_seg: 0.111643, loss_dice: 0.053894
[13:49:50.307] iteration 1683 : loss : 0.078007, loss_weight: 0.000722, loss_haus: 0.039522, loss_seg: 0.106894, loss_dice: 0.065618
[13:49:51.963] iteration 1684 : loss : 0.055081, loss_weight: 0.000722, loss_haus: 0.025476, loss_seg: 0.079241, loss_dice: 0.046886
[13:49:53.606] iteration 1685 : loss : 0.060628, loss_weight: 0.000722, loss_haus: 0.029783, loss_seg: 0.056371, loss_dice: 0.051125
[13:49:55.228] iteration 1686 : loss : 0.062336, loss_weight: 0.000722, loss_haus: 0.030749, loss_seg: 0.066242, loss_dice: 0.052605
[13:49:56.904] iteration 1687 : loss : 0.062428, loss_weight: 0.000722, loss_haus: 0.035665, loss_seg: 0.107295, loss_dice: 0.051224
[13:49:58.539] iteration 1688 : loss : 0.098734, loss_weight: 0.000722, loss_haus: 0.038507, loss_seg: 0.081340, loss_dice: 0.086678
[13:50:00.174] iteration 1689 : loss : 0.080542, loss_weight: 0.000722, loss_haus: 0.033508, loss_seg: 0.087878, loss_dice: 0.069991
[13:50:01.835] iteration 1690 : loss : 0.053495, loss_weight: 0.000722, loss_haus: 0.031449, loss_seg: 0.076531, loss_dice: 0.043626
[13:50:03.450] iteration 1691 : loss : 0.068377, loss_weight: 0.000722, loss_haus: 0.022261, loss_seg: 0.055746, loss_dice: 0.061214
[13:50:05.122] iteration 1692 : loss : 0.056745, loss_weight: 0.000722, loss_haus: 0.023598, loss_seg: 0.061107, loss_dice: 0.049214
[13:50:07.377] iteration 1693 : loss : 0.066218, loss_weight: 0.000722, loss_haus: 0.041672, loss_seg: 0.071833, loss_dice: 0.053255
[13:50:08.979] iteration 1694 : loss : 0.073697, loss_weight: 0.000722, loss_haus: 0.039583, loss_seg: 0.050144, loss_dice: 0.061338
[13:50:10.579] iteration 1695 : loss : 0.086862, loss_weight: 0.000722, loss_haus: 0.038316, loss_seg: 0.075823, loss_dice: 0.074942
[13:50:12.217] iteration 1696 : loss : 0.069431, loss_weight: 0.000722, loss_haus: 0.030274, loss_seg: 0.070251, loss_dice: 0.059889
[13:50:13.821] iteration 1697 : loss : 0.065212, loss_weight: 0.000722, loss_haus: 0.027846, loss_seg: 0.071775, loss_dice: 0.056370
[13:50:15.479] iteration 1698 : loss : 0.083783, loss_weight: 0.000722, loss_haus: 0.032297, loss_seg: 0.155708, loss_dice: 0.073586
[13:50:17.122] iteration 1699 : loss : 0.064903, loss_weight: 0.000722, loss_haus: 0.021649, loss_seg: 0.052852, loss_dice: 0.057922
[13:50:18.759] iteration 1700 : loss : 0.110566, loss_weight: 0.000722, loss_haus: 0.056109, loss_seg: 0.125185, loss_dice: 0.093255
[13:50:20.410] iteration 1701 : loss : 0.085557, loss_weight: 0.000722, loss_haus: 0.029756, loss_seg: 0.067602, loss_dice: 0.076153
[13:50:22.060] iteration 1702 : loss : 0.068225, loss_weight: 0.000722, loss_haus: 0.026475, loss_seg: 0.045290, loss_dice: 0.059797
[13:50:23.671] iteration 1703 : loss : 0.052314, loss_weight: 0.000722, loss_haus: 0.031490, loss_seg: 0.069875, loss_dice: 0.042375
[13:50:25.330] iteration 1704 : loss : 0.071384, loss_weight: 0.000722, loss_haus: 0.024243, loss_seg: 0.102384, loss_dice: 0.063623
[13:50:27.589] iteration 1705 : loss : 0.054432, loss_weight: 0.000722, loss_haus: 0.026094, loss_seg: 0.049284, loss_dice: 0.046140
[13:50:29.249] iteration 1706 : loss : 0.100782, loss_weight: 0.000722, loss_haus: 0.036670, loss_seg: 0.107877, loss_dice: 0.089298
[13:50:30.906] iteration 1707 : loss : 0.070902, loss_weight: 0.000722, loss_haus: 0.042448, loss_seg: 0.079287, loss_dice: 0.057693
[13:50:32.574] iteration 1708 : loss : 0.091569, loss_weight: 0.000722, loss_haus: 0.025217, loss_seg: 0.107075, loss_dice: 0.083540
[13:50:34.226] iteration 1709 : loss : 0.110626, loss_weight: 0.000722, loss_haus: 0.054211, loss_seg: 0.118277, loss_dice: 0.093901
[13:50:35.840] iteration 1710 : loss : 0.073624, loss_weight: 0.000722, loss_haus: 0.043304, loss_seg: 0.096445, loss_dice: 0.060174
[13:50:37.467] iteration 1711 : loss : 0.105587, loss_weight: 0.000722, loss_haus: 0.059864, loss_seg: 0.141931, loss_dice: 0.087135
[13:50:39.126] iteration 1712 : loss : 0.052669, loss_weight: 0.000722, loss_haus: 0.027757, loss_seg: 0.068525, loss_dice: 0.043839
[13:50:40.780] iteration 1713 : loss : 0.083903, loss_weight: 0.000722, loss_haus: 0.053790, loss_seg: 0.141714, loss_dice: 0.067246
[13:50:42.407] iteration 1714 : loss : 0.081170, loss_weight: 0.000722, loss_haus: 0.035362, loss_seg: 0.086933, loss_dice: 0.070050
[13:50:44.059] iteration 1715 : loss : 0.090078, loss_weight: 0.000722, loss_haus: 0.042868, loss_seg: 0.126164, loss_dice: 0.076689
[13:50:45.697] iteration 1716 : loss : 0.086985, loss_weight: 0.000722, loss_haus: 0.034506, loss_seg: 0.066993, loss_dice: 0.076080
[13:50:47.918] iteration 1717 : loss : 0.097733, loss_weight: 0.000722, loss_haus: 0.042065, loss_seg: 0.107502, loss_dice: 0.084559
[13:50:49.566] iteration 1718 : loss : 0.063777, loss_weight: 0.000722, loss_haus: 0.037532, loss_seg: 0.067061, loss_dice: 0.051941
[13:50:51.197] iteration 1719 : loss : 0.065882, loss_weight: 0.000722, loss_haus: 0.026329, loss_seg: 0.056158, loss_dice: 0.057400
[13:50:52.872] iteration 1720 : loss : 0.048729, loss_weight: 0.000722, loss_haus: 0.023793, loss_seg: 0.077225, loss_dice: 0.041029
[13:50:54.502] iteration 1721 : loss : 0.078756, loss_weight: 0.000722, loss_haus: 0.032747, loss_seg: 0.083338, loss_dice: 0.068349
[13:50:56.125] iteration 1722 : loss : 0.061677, loss_weight: 0.000722, loss_haus: 0.036456, loss_seg: 0.079404, loss_dice: 0.050145
[13:50:57.733] iteration 1723 : loss : 0.067532, loss_weight: 0.000722, loss_haus: 0.029909, loss_seg: 0.059027, loss_dice: 0.057948
[13:50:59.364] iteration 1724 : loss : 0.080482, loss_weight: 0.000722, loss_haus: 0.045091, loss_seg: 0.127005, loss_dice: 0.066345
[13:51:00.981] iteration 1725 : loss : 0.072213, loss_weight: 0.000722, loss_haus: 0.034925, loss_seg: 0.085938, loss_dice: 0.061084
[13:51:02.630] iteration 1726 : loss : 0.059785, loss_weight: 0.000722, loss_haus: 0.031591, loss_seg: 0.061079, loss_dice: 0.049641
[13:51:04.253] iteration 1727 : loss : 0.058608, loss_weight: 0.000722, loss_haus: 0.031175, loss_seg: 0.061782, loss_dice: 0.048589
[13:51:05.885] iteration 1728 : loss : 0.062692, loss_weight: 0.000722, loss_haus: 0.024865, loss_seg: 0.077313, loss_dice: 0.054579
[13:51:08.138] iteration 1729 : loss : 0.076947, loss_weight: 0.000722, loss_haus: 0.036033, loss_seg: 0.061702, loss_dice: 0.065468
[13:51:09.814] iteration 1730 : loss : 0.054596, loss_weight: 0.000722, loss_haus: 0.041870, loss_seg: 0.047856, loss_dice: 0.041240
[13:51:11.456] iteration 1731 : loss : 0.055972, loss_weight: 0.000722, loss_haus: 0.036170, loss_seg: 0.061052, loss_dice: 0.044391
[13:51:13.091] iteration 1732 : loss : 0.073760, loss_weight: 0.000722, loss_haus: 0.032315, loss_seg: 0.070607, loss_dice: 0.063294
[13:51:14.740] iteration 1733 : loss : 0.091008, loss_weight: 0.000722, loss_haus: 0.067674, loss_seg: 0.130897, loss_dice: 0.070119
[13:51:16.379] iteration 1734 : loss : 0.060683, loss_weight: 0.000722, loss_haus: 0.028432, loss_seg: 0.048433, loss_dice: 0.051409
[13:51:18.007] iteration 1735 : loss : 0.088772, loss_weight: 0.000722, loss_haus: 0.045661, loss_seg: 0.097351, loss_dice: 0.074321
[13:51:19.641] iteration 1736 : loss : 0.088456, loss_weight: 0.000722, loss_haus: 0.036977, loss_seg: 0.081882, loss_dice: 0.076532
[13:51:21.269] iteration 1737 : loss : 0.082400, loss_weight: 0.000722, loss_haus: 0.023986, loss_seg: 0.064689, loss_dice: 0.074683
[13:51:22.924] iteration 1738 : loss : 0.054886, loss_weight: 0.000722, loss_haus: 0.023978, loss_seg: 0.053091, loss_dice: 0.046755
[13:51:24.550] iteration 1739 : loss : 0.065629, loss_weight: 0.000722, loss_haus: 0.029782, loss_seg: 0.069651, loss_dice: 0.056065
[13:51:26.149] iteration 1740 : loss : 0.097329, loss_weight: 0.000722, loss_haus: 0.036122, loss_seg: 0.100200, loss_dice: 0.086063
[13:51:28.588] iteration 1741 : loss : 0.064131, loss_weight: 0.000722, loss_haus: 0.042627, loss_seg: 0.117844, loss_dice: 0.050644
[13:51:30.232] iteration 1742 : loss : 0.067482, loss_weight: 0.000722, loss_haus: 0.033513, loss_seg: 0.091707, loss_dice: 0.056809
[13:51:31.881] iteration 1743 : loss : 0.085108, loss_weight: 0.000722, loss_haus: 0.051705, loss_seg: 0.091720, loss_dice: 0.069028
[13:51:33.492] iteration 1744 : loss : 0.054807, loss_weight: 0.000722, loss_haus: 0.024713, loss_seg: 0.056258, loss_dice: 0.047008
[13:51:35.133] iteration 1745 : loss : 0.062287, loss_weight: 0.000722, loss_haus: 0.031453, loss_seg: 0.092440, loss_dice: 0.052364
[13:51:36.789] iteration 1746 : loss : 0.050977, loss_weight: 0.000722, loss_haus: 0.028128, loss_seg: 0.070709, loss_dice: 0.041974
[13:51:38.389] iteration 1747 : loss : 0.081625, loss_weight: 0.000722, loss_haus: 0.033276, loss_seg: 0.077083, loss_dice: 0.071300
[13:51:40.036] iteration 1748 : loss : 0.076269, loss_weight: 0.000722, loss_haus: 0.030112, loss_seg: 0.089767, loss_dice: 0.066808
[13:51:41.688] iteration 1749 : loss : 0.064218, loss_weight: 0.000722, loss_haus: 0.028827, loss_seg: 0.084175, loss_dice: 0.055086
[13:51:43.305] iteration 1750 : loss : 0.083129, loss_weight: 0.000722, loss_haus: 0.037009, loss_seg: 0.086774, loss_dice: 0.071616
[13:51:44.961] iteration 1751 : loss : 0.090757, loss_weight: 0.000722, loss_haus: 0.034758, loss_seg: 0.070163, loss_dice: 0.079924
[13:51:46.609] iteration 1752 : loss : 0.060692, loss_weight: 0.000722, loss_haus: 0.040525, loss_seg: 0.089020, loss_dice: 0.048123
[13:51:48.989] iteration 1753 : loss : 0.080017, loss_weight: 0.000722, loss_haus: 0.027166, loss_seg: 0.078691, loss_dice: 0.071409
[13:51:50.621] iteration 1754 : loss : 0.081212, loss_weight: 0.000722, loss_haus: 0.035492, loss_seg: 0.056261, loss_dice: 0.069959
[13:51:52.287] iteration 1755 : loss : 0.065780, loss_weight: 0.000722, loss_haus: 0.035202, loss_seg: 0.091009, loss_dice: 0.054669
[13:51:53.905] iteration 1756 : loss : 0.062764, loss_weight: 0.000722, loss_haus: 0.026477, loss_seg: 0.099710, loss_dice: 0.054290
[13:51:55.526] iteration 1757 : loss : 0.067675, loss_weight: 0.000722, loss_haus: 0.030696, loss_seg: 0.088160, loss_dice: 0.057900
[13:51:57.182] iteration 1758 : loss : 0.052157, loss_weight: 0.000722, loss_haus: 0.025311, loss_seg: 0.073875, loss_dice: 0.044011
[13:51:58.818] iteration 1759 : loss : 0.074759, loss_weight: 0.000722, loss_haus: 0.034178, loss_seg: 0.065289, loss_dice: 0.063983
[13:52:00.508] iteration 1760 : loss : 0.072733, loss_weight: 0.000722, loss_haus: 0.028938, loss_seg: 0.113507, loss_dice: 0.063500
[13:52:02.133] iteration 1761 : loss : 0.072235, loss_weight: 0.000722, loss_haus: 0.040261, loss_seg: 0.085692, loss_dice: 0.059628
[13:52:03.776] iteration 1762 : loss : 0.059323, loss_weight: 0.000722, loss_haus: 0.028794, loss_seg: 0.074579, loss_dice: 0.050153
[13:52:05.419] iteration 1763 : loss : 0.068509, loss_weight: 0.000722, loss_haus: 0.033983, loss_seg: 0.050302, loss_dice: 0.057785
[13:52:07.049] iteration 1764 : loss : 0.110803, loss_weight: 0.000722, loss_haus: 0.055410, loss_seg: 0.103090, loss_dice: 0.093641
[13:52:09.294] iteration 1765 : loss : 0.056168, loss_weight: 0.000722, loss_haus: 0.029724, loss_seg: 0.059403, loss_dice: 0.046654
[13:52:10.900] iteration 1766 : loss : 0.058438, loss_weight: 0.000722, loss_haus: 0.027918, loss_seg: 0.041564, loss_dice: 0.049517
[13:52:12.547] iteration 1767 : loss : 0.047471, loss_weight: 0.000722, loss_haus: 0.024795, loss_seg: 0.056829, loss_dice: 0.039480
[13:52:14.162] iteration 1768 : loss : 0.090852, loss_weight: 0.000722, loss_haus: 0.034693, loss_seg: 0.073013, loss_dice: 0.079885
[13:52:15.814] iteration 1769 : loss : 0.081004, loss_weight: 0.000722, loss_haus: 0.072856, loss_seg: 0.149583, loss_dice: 0.058581
[13:52:17.467] iteration 1770 : loss : 0.088471, loss_weight: 0.000722, loss_haus: 0.045018, loss_seg: 0.075958, loss_dice: 0.074409
[13:52:19.137] iteration 1771 : loss : 0.051170, loss_weight: 0.000722, loss_haus: 0.021395, loss_seg: 0.044799, loss_dice: 0.044246
[13:52:20.817] iteration 1772 : loss : 0.066072, loss_weight: 0.000722, loss_haus: 0.028406, loss_seg: 0.057830, loss_dice: 0.056972
[13:52:22.443] iteration 1773 : loss : 0.093771, loss_weight: 0.000722, loss_haus: 0.025227, loss_seg: 0.101741, loss_dice: 0.085680
[13:52:24.051] iteration 1774 : loss : 0.069306, loss_weight: 0.000722, loss_haus: 0.043397, loss_seg: 0.093477, loss_dice: 0.055729
[13:52:25.667] iteration 1775 : loss : 0.075324, loss_weight: 0.000722, loss_haus: 0.031130, loss_seg: 0.092452, loss_dice: 0.065396
[13:52:27.318] iteration 1776 : loss : 0.091263, loss_weight: 0.000722, loss_haus: 0.038328, loss_seg: 0.118168, loss_dice: 0.079221
[13:52:29.621] iteration 1777 : loss : 0.069254, loss_weight: 0.000722, loss_haus: 0.040260, loss_seg: 0.071493, loss_dice: 0.056619
[13:52:31.284] iteration 1778 : loss : 0.049729, loss_weight: 0.000722, loss_haus: 0.026754, loss_seg: 0.065553, loss_dice: 0.041141
[13:52:32.921] iteration 1779 : loss : 0.060886, loss_weight: 0.000722, loss_haus: 0.027255, loss_seg: 0.087012, loss_dice: 0.052136
[13:52:34.588] iteration 1780 : loss : 0.058785, loss_weight: 0.000722, loss_haus: 0.027545, loss_seg: 0.050251, loss_dice: 0.049960
[13:52:36.229] iteration 1781 : loss : 0.075365, loss_weight: 0.000722, loss_haus: 0.030701, loss_seg: 0.097307, loss_dice: 0.065615
[13:52:37.883] iteration 1782 : loss : 0.062630, loss_weight: 0.000722, loss_haus: 0.033071, loss_seg: 0.066801, loss_dice: 0.052149
[13:52:39.510] iteration 1783 : loss : 0.056816, loss_weight: 0.000722, loss_haus: 0.041149, loss_seg: 0.065321, loss_dice: 0.043927
[13:52:41.162] iteration 1784 : loss : 0.082840, loss_weight: 0.000722, loss_haus: 0.031163, loss_seg: 0.106698, loss_dice: 0.072933
[13:52:42.811] iteration 1785 : loss : 0.098145, loss_weight: 0.000722, loss_haus: 0.044705, loss_seg: 0.087764, loss_dice: 0.084246
[13:52:44.431] iteration 1786 : loss : 0.055982, loss_weight: 0.000722, loss_haus: 0.032372, loss_seg: 0.069785, loss_dice: 0.045699
[13:52:46.091] iteration 1787 : loss : 0.057706, loss_weight: 0.000722, loss_haus: 0.035468, loss_seg: 0.084736, loss_dice: 0.046493
[13:52:47.758] iteration 1788 : loss : 0.094907, loss_weight: 0.000722, loss_haus: 0.058573, loss_seg: 0.132991, loss_dice: 0.076729
[13:52:50.057] iteration 1789 : loss : 0.092456, loss_weight: 0.000722, loss_haus: 0.032032, loss_seg: 0.087036, loss_dice: 0.082361
[13:52:51.682] iteration 1790 : loss : 0.064254, loss_weight: 0.000722, loss_haus: 0.038800, loss_seg: 0.071711, loss_dice: 0.052094
[13:52:53.354] iteration 1791 : loss : 0.074897, loss_weight: 0.000722, loss_haus: 0.027425, loss_seg: 0.107602, loss_dice: 0.066100
[13:52:55.031] iteration 1792 : loss : 0.071608, loss_weight: 0.000722, loss_haus: 0.030435, loss_seg: 0.095968, loss_dice: 0.061951
[13:52:56.662] iteration 1793 : loss : 0.042842, loss_weight: 0.000722, loss_haus: 0.025316, loss_seg: 0.054352, loss_dice: 0.034661
[13:52:58.294] iteration 1794 : loss : 0.063170, loss_weight: 0.000722, loss_haus: 0.028759, loss_seg: 0.041078, loss_dice: 0.053938
[13:52:59.900] iteration 1795 : loss : 0.056765, loss_weight: 0.000722, loss_haus: 0.036644, loss_seg: 0.044108, loss_dice: 0.045295
[13:53:01.542] iteration 1796 : loss : 0.074707, loss_weight: 0.000722, loss_haus: 0.035707, loss_seg: 0.077202, loss_dice: 0.063495
[13:53:03.149] iteration 1797 : loss : 0.128945, loss_weight: 0.000722, loss_haus: 0.054697, loss_seg: 0.123039, loss_dice: 0.112006
[13:53:04.778] iteration 1798 : loss : 0.097762, loss_weight: 0.000722, loss_haus: 0.029300, loss_seg: 0.109375, loss_dice: 0.088453
[13:53:06.438] iteration 1799 : loss : 0.051786, loss_weight: 0.000722, loss_haus: 0.028873, loss_seg: 0.081227, loss_dice: 0.042512
[13:53:08.086] iteration 1800 : loss : 0.069386, loss_weight: 0.000722, loss_haus: 0.053509, loss_seg: 0.094339, loss_dice: 0.052846
[13:53:11.551] iteration 1801 : loss : 0.051305, loss_weight: 0.000863, loss_haus: 0.024844, loss_seg: 0.080703, loss_dice: 0.043254
[13:53:13.170] iteration 1802 : loss : 0.066492, loss_weight: 0.000863, loss_haus: 0.034045, loss_seg: 0.070050, loss_dice: 0.055590
[13:53:14.819] iteration 1803 : loss : 0.111981, loss_weight: 0.000863, loss_haus: 0.037721, loss_seg: 0.129001, loss_dice: 0.100021
[13:53:16.477] iteration 1804 : loss : 0.085679, loss_weight: 0.000863, loss_haus: 0.035014, loss_seg: 0.073418, loss_dice: 0.074626
[13:53:18.111] iteration 1805 : loss : 0.077749, loss_weight: 0.000863, loss_haus: 0.042036, loss_seg: 0.092232, loss_dice: 0.064475
[13:53:19.772] iteration 1806 : loss : 0.068152, loss_weight: 0.000863, loss_haus: 0.032951, loss_seg: 0.076278, loss_dice: 0.057570
[13:53:21.401] iteration 1807 : loss : 0.051195, loss_weight: 0.000863, loss_haus: 0.033634, loss_seg: 0.068109, loss_dice: 0.040473
[13:53:23.035] iteration 1808 : loss : 0.045606, loss_weight: 0.000863, loss_haus: 0.029788, loss_seg: 0.063994, loss_dice: 0.036038
[13:53:24.693] iteration 1809 : loss : 0.082198, loss_weight: 0.000863, loss_haus: 0.030664, loss_seg: 0.090703, loss_dice: 0.072368
[13:53:26.345] iteration 1810 : loss : 0.053243, loss_weight: 0.000863, loss_haus: 0.023953, loss_seg: 0.078432, loss_dice: 0.045376
[13:53:27.984] iteration 1811 : loss : 0.060821, loss_weight: 0.000863, loss_haus: 0.027084, loss_seg: 0.056217, loss_dice: 0.052034
[13:53:29.630] iteration 1812 : loss : 0.072426, loss_weight: 0.000863, loss_haus: 0.041435, loss_seg: 0.067629, loss_dice: 0.059462
[13:53:31.931] iteration 1813 : loss : 0.072152, loss_weight: 0.000863, loss_haus: 0.041559, loss_seg: 0.094881, loss_dice: 0.059053
[13:53:33.552] iteration 1814 : loss : 0.067684, loss_weight: 0.000863, loss_haus: 0.037726, loss_seg: 0.063853, loss_dice: 0.055872
[13:53:35.222] iteration 1815 : loss : 0.052523, loss_weight: 0.000863, loss_haus: 0.032541, loss_seg: 0.063592, loss_dice: 0.042181
[13:53:36.894] iteration 1816 : loss : 0.065265, loss_weight: 0.000863, loss_haus: 0.040375, loss_seg: 0.095028, loss_dice: 0.052494
[13:53:38.496] iteration 1817 : loss : 0.066164, loss_weight: 0.000863, loss_haus: 0.031070, loss_seg: 0.066338, loss_dice: 0.056189
[13:53:40.121] iteration 1818 : loss : 0.073776, loss_weight: 0.000863, loss_haus: 0.048455, loss_seg: 0.081392, loss_dice: 0.058766
[13:53:41.754] iteration 1819 : loss : 0.091297, loss_weight: 0.000863, loss_haus: 0.050558, loss_seg: 0.089427, loss_dice: 0.075681
[13:53:43.380] iteration 1820 : loss : 0.058856, loss_weight: 0.000863, loss_haus: 0.025932, loss_seg: 0.040343, loss_dice: 0.050402
[13:53:45.023] iteration 1821 : loss : 0.058950, loss_weight: 0.000863, loss_haus: 0.037498, loss_seg: 0.078088, loss_dice: 0.047037
[13:53:46.676] iteration 1822 : loss : 0.055519, loss_weight: 0.000863, loss_haus: 0.030783, loss_seg: 0.094316, loss_dice: 0.045705
[13:53:48.312] iteration 1823 : loss : 0.055973, loss_weight: 0.000863, loss_haus: 0.042638, loss_seg: 0.051360, loss_dice: 0.042624
[13:53:49.951] iteration 1824 : loss : 0.060422, loss_weight: 0.000863, loss_haus: 0.022712, loss_seg: 0.047380, loss_dice: 0.053036
[13:53:52.304] iteration 1825 : loss : 0.074394, loss_weight: 0.000863, loss_haus: 0.036640, loss_seg: 0.084412, loss_dice: 0.062832
